Date,AAPL,MSFT
2007-12-11,6.7335710525512695,34.099998474121094
2007-12-12,6.816429138183594,34.470001220703125
2007-12-13,6.851070880889893,35.220001220703125
2007-12-14,6.799643039703369,35.310001373291016
2007-12-17,6.585713863372803,34.38999938964844
2007-12-18,6.534999847412109,34.7400016784668
2007-12-19,6.539999961853027,34.790000915527344
2007-12-20,6.686070919036865,35.52000045776367
2007-12-21,6.925356864929199,36.060001373291016
2007-12-24,7.099999904632568,36.58000183105469
2007-12-26,7.1053571701049805,36.61000061035156
2007-12-27,7.091785907745361,35.970001220703125
2007-12-28,7.136785984039307,36.119998931884766
2007-12-31,7.074285984039307,35.599998474121094
2008-01-02,6.958570957183838,35.220001220703125
2008-01-03,6.961785793304443,35.369998931884766
2008-01-04,6.430356979370117,34.380001068115234
2008-01-07,6.34428596496582,34.61000061035156
2008-01-08,6.1160712242126465,33.45000076293945
2008-01-09,6.4071431159973145,34.439998626708984
2008-01-10,6.3578572273254395,34.33000183105469
2008-01-11,6.167500019073486,33.90999984741211
2008-01-14,6.385000228881836,34.38999938964844
2008-01-15,6.037143230438232,34.0
2008-01-16,5.7014288902282715,33.22999954223633
2008-01-17,5.746070861816406,33.11000061035156
2008-01-18,5.762856960296631,33.0099983215332
2008-01-22,5.558570861816406,31.959999084472656
2008-01-23,4.966785907745361,31.93000030517578
2008-01-24,4.8428568840026855,33.25
2008-01-25,4.643214225769043,32.939998626708984
2008-01-28,4.643214225769043,32.720001220703125
2008-01-29,4.697856903076172,32.599998474121094
2008-01-30,4.720714092254639,32.20000076293945
2008-01-31,4.834286212921143,32.599998474121094
2008-02-01,4.776785850524902,30.450000762939453
2008-02-04,4.701786041259766,30.190000534057617
2008-02-05,4.619999885559082,29.06999969482422
2008-02-06,4.357142925262451,28.520000457763672
2008-02-07,4.329999923706055,28.1200008392334
2008-02-08,4.481429100036621,28.559999465942383
2008-02-11,4.623213768005371,28.209999084472656
2008-02-12,4.459286212921143,28.34000015258789
2008-02-13,4.621428966522217,28.959999084472656
2008-02-14,4.552143096923828,28.5
2008-02-15,4.451070785522461,28.420000076293945
2008-02-19,4.3635711669921875,28.170000076293945
2008-02-20,4.42214298248291,28.219999313354492
2008-02-21,4.340713977813721,28.100000381469727
2008-02-22,4.2664289474487305,27.68000030517578
2008-02-25,4.276429176330566,27.84000015258789
2008-02-26,4.255356788635254,28.3799991607666
2008-02-27,4.3914289474487305,28.260000228881836
2008-02-28,4.63964319229126,27.93000030517578
2008-02-29,4.465000152587891,27.200000762939453
2008-03-03,4.347499847412109,26.989999771118164
2008-03-04,4.450714111328125,27.59000015258789
2008-03-05,4.446071147918701,28.1200008392334
2008-03-06,4.318929195404053,27.56999969482422
2008-03-07,4.3660712242126465,27.8700008392334
2008-03-10,4.2746429443359375,28.049999237060547
2008-03-11,4.548213958740234,29.280000686645508
2008-03-12,4.501070976257324,28.6299991607666
2008-03-13,4.569285869598389,28.6200008392334
2008-03-14,4.521786212921143,27.959999084472656
2008-03-17,4.526071071624756,28.299999237060547
2008-03-18,4.743570804595947,29.420000076293945
2008-03-19,4.631071090698242,28.6200008392334
2008-03-20,4.759643077850342,29.18000030517578
2008-03-24,4.983213901519775,29.170000076293945
2008-03-25,5.034999847412109,29.139999389648438
2008-03-26,5.180714130401611,28.559999465942383
2008-03-27,5.0089287757873535,28.049999237060547
2008-03-28,5.107500076293945,27.90999984741211
2008-03-31,5.125,28.3799991607666
2008-04-01,5.340356826782227,29.5
2008-04-02,5.267499923706055,29.15999984741211
2008-04-03,5.414642810821533,29.0
2008-04-04,5.4671430587768555,29.15999984741211
2008-04-07,5.567500114440918,29.15999984741211
2008-04-08,5.458570957183838,28.75
2008-04-09,5.408570766448975,28.889999389648438
2008-04-10,5.5196428298950195,29.110000610351562
2008-04-11,5.255000114440918,28.280000686645508
2008-04-14,5.277856826782227,28.059999465942383
2008-04-15,5.299285888671875,28.25
2008-04-16,5.489285945892334,28.950000762939453
2008-04-17,5.517499923706055,29.219999313354492
2008-04-18,5.751429080963135,30.0
2008-04-21,6.005713939666748,30.420000076293945
2008-04-22,5.721428871154785,30.25
2008-04-23,5.817500114440918,31.450000762939453
2008-04-24,6.033570766448975,31.799999237060547
2008-04-25,6.06178617477417,29.829999923706055
2008-04-28,6.151429176330566,28.989999771118164
2008-04-29,6.251786231994629,28.639999389648438
2008-04-30,6.212500095367432,28.520000457763672
2008-05-01,6.4285712242126465,29.399999618530273
2008-05-02,6.4621429443359375,29.239999771118164
2008-05-05,6.597499847412109,29.079999923706055
2008-05-06,6.666429042816162,29.700000762939453
2008-05-07,6.521070957183838,29.209999084472656
2008-05-08,6.609285831451416,29.270000457763672
2008-05-09,6.551785945892334,29.389999389648438
2008-05-12,6.71999979019165,29.989999771118164
2008-05-13,6.784286022186279,29.780000686645508
2008-05-14,6.6521430015563965,29.93000030517578
2008-05-15,6.776071071624756,30.450000762939453
2008-05-16,6.700714111328125,29.989999771118164
2008-05-19,6.557143211364746,29.459999084472656
2008-05-20,6.639286041259766,28.760000228881836
2008-05-21,6.36392879486084,28.25
2008-05-22,6.323214054107666,28.469999313354492
2008-05-23,6.4703569412231445,28.049999237060547
2008-05-27,6.658214092254639,28.440000534057617
2008-05-28,6.678928852081299,28.18000030517578
2008-05-29,6.667500019073486,28.309999465942383
2008-05-30,6.7410712242126465,28.31999969482422
2008-06-02,6.646429061889648,27.799999237060547
2008-06-03,6.620357036590576,27.309999465942383
2008-06-04,6.61392879486084,27.540000915527344
2008-06-05,6.76535701751709,28.299999237060547
2008-06-06,6.630000114440918,27.489999771118164
2008-06-09,6.4860711097717285,27.709999084472656
2008-06-10,6.630000114440918,27.889999389648438
2008-06-11,6.457499980926514,27.1200008392334
2008-06-12,6.187857151031494,28.239999771118164
2008-06-13,6.156071186065674,29.06999969482422
2008-06-16,6.315713882446289,28.93000030517578
2008-06-17,6.479642868041992,28.799999237060547
2008-06-18,6.3839287757873535,28.459999084472656
2008-06-19,6.460713863372803,28.93000030517578
2008-06-20,6.259643077850342,28.229999542236328
2008-06-23,6.184286117553711,27.969999313354492
2008-06-24,6.1875,27.729999542236328
2008-06-25,6.335357189178467,28.350000381469727
2008-06-26,6.009285926818848,27.75
2008-06-27,6.074643135070801,27.6299991607666
2008-06-30,5.980000019073486,27.510000228881836
2008-07-01,6.2385711669921875,26.8700008392334
2008-07-02,6.006429195404053,25.8799991607666
2008-07-03,6.075714111328125,25.979999542236328
2008-07-07,6.255713939666748,26.030000686645508
2008-07-08,6.412499904632568,25.850000381469727
2008-07-09,6.223214149475098,25.229999542236328
2008-07-10,6.30821418762207,25.450000762939453
2008-07-11,6.163570880889893,25.25
2008-07-14,6.210000038146973,25.149999618530273
2008-07-15,6.058570861816406,26.149999618530273
2008-07-16,6.171785831451416,27.260000228881836
2008-07-17,6.13607120513916,27.520000457763672
2008-07-18,5.898213863372803,25.860000610351562
2008-07-21,5.938929080963135,25.639999389648438
2008-07-22,5.786428928375244,25.799999237060547
2008-07-23,5.937857151031494,26.43000030517578
2008-07-24,5.679643154144287,25.440000534057617
2008-07-25,5.789999961853027,26.15999984741211
2008-07-28,5.514286041259766,25.5
2008-07-29,5.610000133514404,26.110000610351562
2008-07-30,5.710000038146973,26.229999542236328
2008-07-31,5.676785945892334,25.719999313354492
2008-08-01,5.59499979019165,25.440000534057617
2008-08-04,5.472499847412109,25.280000686645508
2008-08-05,5.737143039703369,26.209999084472656
2008-08-06,5.86392879486084,27.020000457763672
2008-08-07,5.841785907745361,27.389999389648438
2008-08-08,6.055356979370117,28.1299991607666
2008-08-11,6.19857120513916,27.899999618530273
2008-08-12,6.31178617477417,28.1200008392334
2008-08-13,6.403571128845215,27.90999984741211
2008-08-14,6.404285907745361,27.90999984741211
2008-08-15,6.276429176330566,27.809999465942383
2008-08-18,6.2639288902282715,27.690000534057617
2008-08-19,6.197500228881836,27.31999969482422
2008-08-20,6.28000020980835,27.290000915527344
2008-08-21,6.224643230438232,27.18000030517578
2008-08-22,6.313929080963135,27.84000015258789
2008-08-25,6.162499904632568,27.65999984741211
2008-08-26,6.2014288902282715,27.270000457763672
2008-08-27,6.238214015960693,27.559999465942383
2008-08-28,6.204999923706055,27.940000534057617
2008-08-29,6.054643154144287,27.290000915527344
2008-09-02,5.935357093811035,27.100000381469727
2008-09-03,5.962856769561768,26.899999618530273
2008-09-04,5.757856845855713,26.350000381469727
2008-09-05,5.720714092254639,25.649999618530273
2008-09-08,5.639999866485596,26.1200008392334
2008-09-09,5.417142868041992,26.100000381469727
2008-09-10,5.414642810821533,26.440000534057617
2008-09-11,5.451786041259766,27.34000015258789
2008-09-12,5.319285869598389,27.6200008392334
2008-09-15,5.012856960296631,26.81999969482422
2008-09-16,4.99571418762207,25.989999771118164
2008-09-17,4.565357208251953,24.56999969482422
2008-09-18,4.788928985595703,25.260000228881836
2008-09-19,5.03249979019165,25.15999984741211
2008-09-22,4.680356979370117,25.399999618530273
2008-09-23,4.53000020980835,25.440000534057617
2008-09-24,4.596786022186279,25.719999313354492
2008-09-25,4.711785793304443,26.610000610351562
2008-09-26,4.579999923706055,27.399999618530273
2008-09-29,3.7592859268188477,25.010000228881836
2008-09-30,4.059286117553711,26.690000534057617
2008-10-01,3.8971428871154785,26.479999542236328
2008-10-02,3.575000047683716,26.25
2008-10-03,3.4667859077453613,26.31999969482422
2008-10-06,3.505000114440918,24.90999984741211
2008-10-07,3.184286117553711,23.229999542236328
