Date,AAPL,AMZN,JNJ,JPM,LLY,MSFT,NVDA,PG,UNH,XOM
2004-01-22,0.33574143052101135,2.8589999675750732,30.37199592590332,23.262624740600586,38.31881332397461,17.51875114440918,1.8058000802993774,28.802043914794922,24.607725143432617,21.456809997558594
2004-01-23,0.34149372577667236,2.8554999828338623,30.34337615966797,23.064586639404297,37.51408767700195,17.812719345092773,1.7652804851531982,28.54952049255371,24.20212173461914,21.332061767578125
2004-01-26,0.3483055830001831,2.8515000343322754,30.629642486572266,23.44899559020996,37.20622634887695,18.012863159179688,1.834851861000061,28.97620964050293,24.29541015625,21.59716033935547
2004-01-27,0.3492136001586914,2.7869999408721924,30.503690719604492,23.31504249572754,36.96860122680664,17.668855667114258,1.7301117181777954,28.787525177001953,24.11695671081543,21.41002655029297
2004-01-28,0.3408884108066559,2.5980000495910645,30.434978485107422,22.785017013549805,36.14227294921875,17.33112335205078,1.725524663925171,28.624988555908203,24.10072135925293,21.212505340576172
2004-01-29,0.34331032633781433,2.4609999656677246,30.85291862487793,22.74424934387207,36.941585540771484,17.456209182739258,1.675066590309143,29.315793991088867,24.705074310302734,21.555566787719727
2004-01-30,0.34149372577667236,2.5199999809265137,30.583833694458008,22.65106201171875,36.74717330932617,17.293596267700195,1.7010605335235596,29.339040756225586,24.69290542602539,21.20211410522461
2004-02-02,0.3378605842590332,2.4135000705718994,30.646814346313477,22.72095489501953,37.29265213012695,17.13722801208496,1.7285834550857544,29.513179779052734,24.344083786010742,21.150135040283203
2004-02-03,0.33695274591445923,2.246999979019165,30.82430648803711,22.790842056274414,37.481685638427734,17.068435668945312,1.7224668264389038,29.611858367919922,24.372474670410156,21.004596710205078
2004-02-04,0.3298380374908447,2.2695000171661377,31.190711975097656,22.668529510498047,38.07576370239258,16.893312454223633,1.675831913948059,29.954368591308594,24.36436653137207,20.973413467407227
2004-02-05,0.3393745422363281,2.302000045776367,31.2021484375,22.69183349609375,38.588844299316406,16.862037658691406,1.7010605335235596,29.80633544921875,23.979042053222656,20.988998413085938
2004-02-06,0.34376469254493713,2.317500114440918,31.00176429748535,23.140300750732422,39.34497833251953,16.937091827392578,1.740051507949829,29.71053695678711,24.181842803955078,21.056568145751953
2004-02-09,0.3431585729122162,2.2929999828338623,30.978862762451172,23.012178421020508,39.54478454589844,16.82451057434082,1.7278186082839966,29.765701293945312,24.1534481048584,21.302392959594727
2004-02-10,0.34785130620002747,2.2795000076293945,31.162073135375977,22.99470329284668,40.25770568847656,16.899564743041992,1.7912741899490356,29.7076473236084,24.33597183227539,21.490673065185547
2004-02-11,0.3602639436721802,2.3570001125335693,31.28803825378418,23.45482063293457,40.53715896606445,16.980873107910156,1.8539642095565796,29.954368591308594,24.092609405517578,21.924768447875977
2004-02-12,0.35920435190200806,2.3529999256134033,31.39729118347168,23.507247924804688,39.92938995361328,16.85578155517578,1.7981549501419067,29.719263076782227,24.011489868164062,21.9195499420166
2004-02-13,0.3481539189815521,2.319000005722046,31.18451690673828,23.390756607055664,39.88595962524414,16.630624771118164,1.7813352346420288,29.620574951171875,24.20212173461914,21.9195499420166
2004-02-17,0.350575715303421,2.2764999866485596,31.288034439086914,23.681978225708008,39.592926025390625,16.880800247192383,1.8012127876281738,29.931148529052734,24.53877067565918,22.086912155151367
2004-02-18,0.35208964347839355,2.243499994277954,30.989023208618164,23.577138900756836,39.32160949707031,16.743194580078125,1.8012127876281738,29.881792068481445,24.457653045654297,21.862014770507812
2004-02-19,0.3401314616203308,2.2325000762939453,30.804981231689453,23.775169372558594,39.42470169067383,16.54930877685547,1.8004485368728638,29.730867385864258,24.761850357055664,21.940479278564453
2004-02-20,0.33907178044319153,2.258500099182129,30.649736404418945,23.629549026489258,39.327049255371094,16.618118286132812,1.845555305480957,29.751192092895508,24.757793426513672,21.982303619384766
2004-02-23,0.33589309453964233,2.198499917984009,30.50596809387207,23.478120803833008,39.082820892333984,16.64313316345215,1.7813352346420288,30.061758041381836,24.826749801635742,22.26997184753418
2004-02-24,0.3384666442871094,2.115999937057495,31.15576934814453,23.414066314697266,39.27276611328125,16.81200408935547,1.7102346420288086,29.542217254638672,25.114721298217773,22.128742218017578
2004-02-25,0.3452777564525604,2.1470000743865967,31.086763381958008,23.50141716003418,39.500675201416016,16.699424743652344,1.7201735973358154,29.80633544921875,25.098501205444336,22.306581497192383
2004-02-26,0.3487599492073059,2.182499885559082,31.03501319885254,23.62372589111328,39.94023513793945,16.574331283569336,1.7316418886184692,29.916624069213867,25.139053344726562,22.128742218017578
2004-02-27,0.362080454826355,2.1505000591278076,31.000516891479492,23.89165496826172,40.12474060058594,16.593093872070312,1.7010605335235596,29.754079818725586,25.14716911315918,22.05552864074707
2004-03-01,0.3635943830013275,2.1484999656677246,30.914257049560547,24.188697814941406,39.8534049987793,16.699424743652344,1.7262903451919556,30.14593505859375,25.00115394592285,22.23858070373535
2004-03-02,0.36041560769081116,2.1005001068115234,30.402462005615234,24.27024269104004,39.41385269165039,16.505537033081055,1.6941801309585571,29.640888214111328,24.85512924194336,21.98754119873047
2004-03-03,0.362080454826355,2.1584999561309814,30.603731155395508,24.52068519592285,39.65807342529297,16.493017196655273,1.6720088720321655,29.73957061767578,25.276960372924805,21.9143123626709
2004-03-04,0.3808506429195404,2.2195000648498535,30.49447250366211,24.811914443969727,39.67975997924805,16.493017196655273,1.7087057828903198,29.63509178161621,25.349964141845703,21.835859298706055
2004-03-05,0.40476706624031067,2.2044999599456787,30.551965713500977,25.05070686340332,39.864253997802734,16.480520248413086,1.696473479270935,29.53639030456543,25.62172508239746,22.22288703918457
2004-03-08,0.3935658633708954,2.174999952316284,30.534711837768555,25.009937286376953,39.506103515625,16.1552791595459,1.6376051902770996,29.742488861083984,25.32968521118164,22.259510040283203
2004-03-09,0.4102168679237366,2.135499954223633,30.287458419799805,24.736188888549805,38.99055862426758,16.08648109436035,1.6261370182037354,29.74828338623047,24.907865524291992,22.374568939208984
2004-03-10,0.41899627447128296,2.077500104904175,29.769908905029297,24.47991943359375,38.25254821777344,15.867578506469727,1.6024372577667236,30.63066864013672,24.993045806884766,22.191513061523438
2004-03-11,0.41097292304039,2.063999891281128,29.390396118164062,24.060564041137695,37.53622055053711,15.692448616027832,1.5902045965194702,30.17205047607422,24.583385467529297,21.626649856567383
2004-03-12,0.41717955470085144,2.121999979019165,29.160377502441406,24.182872772216797,38.49130630493164,15.87382698059082,1.6238436698913574,30.221399307250977,25.07416534423828,21.982303619384766
2004-03-15,0.40037697553634644,2.053999900817871,29.079858779907227,23.8392333984375,37.812984466552734,15.736237525939941,1.5871468782424927,29.75699234008789,25.195844650268555,21.851560592651367
2004-03-16,0.3908405601978302,2.1064999103546143,29.37314224243164,24.072208404541016,38.350223541259766,15.74874210357666,1.6551895141601562,29.91373634338379,25.516260147094727,22.00322151184082
2004-03-17,0.3964420258998871,2.140000104904175,29.258129119873047,24.625526428222656,37.89439010620117,15.71746826171875,1.6957085132598877,30.250425338745117,25.690673828125,22.092151641845703
2004-03-18,0.38857048749923706,2.1505000591278076,29.315643310546875,24.474098205566406,37.88895797729492,15.567365646362305,1.7148222923278809,30.311368942260742,25.99081802368164,22.207191467285156
2004-03-19,0.39144667983055115,2.140000104904175,28.78083610534668,24.072208404541016,37.24317932128906,15.404738426208496,1.694944143295288,30.195281982421875,25.743398666381836,21.70511817932129
2004-03-22,0.39144667983055115,2.0425000190734863,28.464563369750977,23.76352310180664,36.879600524902344,15.323434829711914,1.681947112083435,30.177860260009766,25.532495498657227,21.412221908569336
2004-03-23,0.3828180432319641,2.0114998817443848,28.550825119018555,23.86835479736328,36.65711975097656,15.104531288146973,1.6888277530670166,30.00080680847168,25.83669090270996,21.31808090209961
2004-03-24,0.38599684834480286,1.9815000295639038,28.550825119018555,23.72857093811035,36.081871032714844,15.26715087890625,1.7645155191421509,29.902111053466797,25.143117904663086,20.97288703918457
2004-03-25,0.4067346155643463,2.0994999408721924,28.867097854614258,24.17122459411621,35.54464340209961,15.755000114440918,1.86696195602417,30.343305587768555,25.26479148864746,21.051340103149414
2004-03-26,0.4093080461025238,2.0850000381469727,28.82684898376465,24.02560806274414,35.27330780029297,15.654928207397461,1.8616101741790771,30.17205047607422,25.17555809020996,21.307621002197266
2004-03-29,0.4224775731563568,2.138000011444092,29.079858779907227,24.497398376464844,35.59890365600586,15.830055236816406,1.941884994506836,30.441987991333008,25.654170989990234,21.490673065185547
2004-03-30,0.42262858152389526,2.190000057220459,28.993623733520508,24.45079231262207,35.70745086669922,15.761250495910645,1.9999889135360718,30.76127052307129,25.824604034423828,21.731271743774414
2004-03-31,0.4093080461025238,2.1640000343322754,29.166122436523438,24.433320999145508,36.30436706542969,15.59238052368164,2.0183370113372803,30.441987991333008,26.14923858642578,21.752174377441406
2004-04-01,0.4103676378726959,2.236999988555908,29.051109313964844,24.613887786865234,36.68423080444336,15.686200141906738,1.9824037551879883,30.76127052307129,26.36430549621582,21.7155704498291
2004-04-02,0.4162709414958954,2.304500102996826,29.43065071105957,24.384885787963867,37.281158447265625,16.167787551879883,2.0106921195983887,30.799007415771484,26.4251766204834,21.9195499420166
2004-04-05,0.4286835491657257,2.3480000495910645,29.62615394592285,24.51406478881836,37.52538299560547,16.230337142944336,2.082557201385498,30.86867904663086,27.188074111938477,22.097370147705078
2004-04-06,0.4212663173675537,2.322000026702881,29.60315704345703,24.367263793945312,37.32459259033203,16.13651466369629,1.9984592199325562,31.057331085205078,27.261112213134766,22.06599998474121
2004-04-07,0.4133955240249634,2.2925000190734863,29.5456485748291,24.290945053100586,37.66102981567383,16.005176544189453,1.9877556562423706,30.89769172668457,27.131256103515625,21.9143123626709
2004-04-08,0.4167252480983734,2.4049999713897705,29.25238037109375,24.161758422851562,37.37883758544922,15.936370849609375,2.0443296432495117,30.88317108154297,26.98516082763672,22.20197868347168
2004-04-12,0.42444518208503723,2.3980000019073486,29.442153930664062,24.402498245239258,37.55792236328125,16.017681121826172,2.006103992462158,31.0921688079834,27.626310348510742,22.547151565551758
2004-04-13,0.40764319896698,2.3289999961853027,29.551408767700195,23.510007858276367,37.628475189208984,15.917609214782715,1.9594680070877075,30.746774673461914,27.346328735351562,22.395492553710938
2004-04-14,0.4032530188560486,2.3394999504089355,30.24720573425293,23.057897567749023,38.209136962890625,15.955138206481934,1.9694080352783203,30.711923599243164,27.14748764038086,22.646530151367188
2004-04-15,0.44351786375045776,2.3494999408721924,31.35127830505371,22.764312744140625,39.560386657714844,15.773764610290527,1.8661977052688599,30.801898956298828,25.95039939880371,22.845287322998047
2004-04-16,0.44170132279396057,2.2750000953674316,31.12701988220215,23.052024841308594,39.31614685058594,15.736237525939941,1.8050355911254883,30.758373260498047,26.5428524017334,22.939422607421875
2004-04-19,0.4291379451751709,2.3554999828338623,31.006256103515625,23.11074447631836,39.831695556640625,15.96765422821045,1.8027422428131104,30.77289390563965,26.400821685791016,22.871429443359375
2004-04-20,0.41975316405296326,2.259999990463257,30.551965713500977,22.629274368286133,39.20765686035156,15.842557907104492,1.7262903451919556,30.363628387451172,25.767784118652344,22.646530151367188
2004-04-21,0.41975316405296326,2.2860000133514404,30.868247985839844,22.124303817749023,39.83714294433594,15.917609214782715,1.7285834550857544,30.197378158569336,26.28315544128418,22.463478088378906
2004-04-22,0.42050936818122864,2.443000078201294,30.845251083374023,22.53531837463379,40.16815948486328,16.230337142944336,1.7385220527648926,30.515295028686523,26.867490768432617,22.646530151367188
2004-04-23,0.41929882764816284,2.314500093460083,30.868247985839844,22.488344192504883,39.696041107177734,17.224794387817383,1.7767479419708252,30.62027359008789,26.76197624206543,22.473947525024414
2004-04-26,0.4106702208518982,2.362499952316284,30.994770050048828,22.63514518737793,39.80457305908203,17.037160873413086,1.707176685333252,30.693195343017578,25.930110931396484,22.4948673248291
2004-04-27,0.4077940881252289,2.4000000953674316,31.259288787841797,22.67624282836914,40.037925720214844,17.02465057373047,1.692650556564331,30.806926727294922,26.181697845458984,22.881893157958984
2004-04-28,0.40037697553634644,2.3485000133514404,31.161523818969727,22.271100997924805,39.96736526489258,16.611858367919922,1.685770034790039,30.381120681762695,25.706918716430664,22.552392959594727
2004-04-29,0.40522149205207825,2.309499979019165,31.109752655029297,22.1066951751709,39.831695556640625,16.56182098388672,1.6391348838806152,30.906091690063477,25.272724151611328,22.249055862426758
2004-04-30,0.39023521542549133,2.180000066757202,31.06951141357422,22.07733726501465,40.05421829223633,16.342918395996094,1.5687981843948364,30.853595733642578,24.94809341430664,22.254276275634766
2004-05-03,0.3946254849433899,2.2204999923706055,31.5870418548584,22.229995727539062,40.50462341308594,16.480520248413086,1.5489203929901123,31.1452579498291,25.34576988220215,22.845287322998047
2004-05-04,0.395685076713562,2.197499990463257,31.51229476928711,22.49422264099121,40.87906265258789,16.46800422668457,1.6475437879562378,31.002338409423828,24.956218719482422,22.761611938476562
2004-05-05,0.40340495109558105,2.2130000591278076,31.0982723236084,22.341562271118164,40.87906265258789,16.44923973083496,1.6613050699234009,31.15106964111328,25.37822914123535,23.007423400878906
2004-05-06,0.40234532952308655,2.1570000648498535,31.535293579101562,22.07733726501465,41.38373565673828,16.336658477783203,1.675066590309143,31.43398094177246,25.03736686706543,22.923723220825195
2004-05-07,0.40370750427246094,2.0950000286102295,31.79981231689453,21.419706344604492,40.998435974121094,16.12401008605957,1.6880632638931274,31.124834060668945,24.562585830688477,22.620384216308594
2004-05-10,0.3978043794631958,2.062999963760376,31.88607406616211,20.791446685791016,40.363525390625,16.217823028564453,1.622314214706421,30.8185977935791,24.48548698425293,21.992765426635742
2004-05-11,0.4108220934867859,2.134999990463257,31.707799911499023,20.662269592285156,40.075897216796875,16.224075317382812,1.6620700359344482,30.938167572021484,24.887226104736328,22.42441177368164
2004-05-12,0.41324383020401,2.1510000228881836,31.765323638916016,21.002826690673828,40.193145751953125,16.224075317382812,1.6391348838806152,30.955678939819336,25.11040687561035,22.634963989257812
2004-05-13,0.41157907247543335,2.180500030517578,31.5870418548584,20.991086959838867,39.947757720947266,16.32415199279785,1.6444858312606812,30.713603973388672,25.2849063873291,22.492839813232422
2004-05-14,0.409610778093338,2.1524999141693115,31.514795303344727,20.938234329223633,40.269493103027344,16.174039840698242,1.6444858312606812,31.034425735473633,25.370107650756836,22.777097702026367
2004-05-17,0.4032530188560486,2.1040000915527344,31.618854522705078,20.73273277282715,39.767818450927734,15.97390365600586,1.6184921264648438,30.996505737304688,25.402570724487305,22.661285400390625
2004-05-18,0.409610778093338,2.0994999408721924,31.578386306762695,20.885393142700195,39.571502685546875,16.1552791595459,1.6444858312606812,30.932353973388672,25.548667907714844,22.471782684326172
2004-05-19,0.4006803333759308,2.0845000743865967,31.376075744628906,20.985210418701172,39.19526290893555,16.023935317993164,1.6406632661819458,30.763181686401367,25.62577247619629,22.42441177368164
2004-05-20,0.4043126702308655,2.0490000247955322,31.54949378967285,21.08502769470215,39.429744720458984,16.09273910522461,1.6169636249542236,31.116077423095703,25.41881561279297,22.492839813232422
2004-05-21,0.4103676378726959,2.058500051498413,31.757572174072266,21.184843063354492,39.249794006347656,16.192808151245117,1.6207858324050903,31.180240631103516,25.64605140686035,22.42441177368164
2004-05-24,0.4138491153717041,2.0815000534057617,31.393402099609375,21.184843063354492,38.590003967285156,16.111495971679688,1.615433692932129,30.964435577392578,25.857059478759766,22.529678344726562
2004-05-25,0.4300457239151001,2.180999994277954,32.00034713745117,21.63109016418457,39.29887008666992,16.32415199279785,1.685770034790039,31.428138732910156,25.81649398803711,23.066604614257812
2004-05-26,0.4315597414970398,2.234499931335449,32.069725036621094,21.625225067138672,40.03500747680664,16.349172592163086,1.7201735973358154,31.381473541259766,25.56894874572754,22.924488067626953
2004-05-27,0.42641353607177734,2.38100004196167,32.248905181884766,21.6956787109375,40.329471588134766,16.380443572998047,1.725524663925171,31.667293548583984,26.14518165588379,22.82972526550293
2004-05-28,0.4247477650642395,2.424999952316284,32.202667236328125,21.63109016418457,40.171329498291016,16.405467987060547,1.7928032875061035,31.445646286010742,26.477930068969727,22.766559600830078
2004-06-01,0.4247477650642395,2.5114998817443848,32.23735046386719,21.636966705322266,40.754783630371094,16.330408096313477,1.7912741899490356,31.67312240600586,26.538801193237305,23.003446578979492
2004-06-02,0.43776649236679077,2.5174999237060547,32.48590850830078,21.901195526123047,40.62392044067383,16.342918395996094,1.7775126695632935,31.734375,26.65241241455078,23.045560836791992
2004-06-03,0.42989468574523926,2.4700000286102295,32.71133804321289,21.701547622680664,40.54756164550781,16.192808151245117,1.6918865442276,31.48354721069336,26.611835479736328,22.924488067626953
2004-06-04,0.435647189617157,2.547499895095825,32.589962005615234,21.889436721801758,40.896575927734375,16.230337142944336,1.675066590309143,31.460229873657227,26.356189727783203,22.82972526550293
2004-06-07,0.45123785734176636,2.5880000591278076,32.78648376464844,22.3944149017334,41.25645446777344,16.530550003051758,1.7155864238739014,31.935611724853516,26.587491989135742,23.161361694335938
2004-06-08,0.4594118893146515,2.5969998836517334,32.93101501464844,22.347421646118164,41.10376739501953,16.63687515258789,1.6850056648254395,32.166011810302734,26.400821685791016,23.103466033935547
2004-06-09,0.4571417272090912,2.51200008392334,32.80960464477539,22.124303817749023,40.116790771484375,16.55556869506836,1.6062595844268799,32.30308532714844,26.234458923339844,22.871854782104492
2004-06-10,0.4653160274028778,2.496999979019165,32.988807678222656,22.194759368896484,40.154964447021484,16.743194580078125,1.5902045965194702,32.23310089111328,25.913881301879883,23.150827407836914
2004-06-14,0.4559305012226105,2.4625000953674316,32.95412063598633,22.059717178344727,39.64241409301758,16.82451057434082,1.5405113697052002,32.23893356323242,25.788074493408203,23.08240509033203
2004-06-15,0.46455901861190796,2.505500078201294,32.49169158935547,21.8718318939209,39.59878158569336,17.14348793029785,1.563447117805481,32.38474655151367,25.857059478759766,23.203472137451172
2004-06-16,0.49559009075164795,2.5285000801086426,32.300933837890625,21.912933349609375,39.9150505065918,17.087194442749023,1.5389816761016846,32.42559051513672,25.8895320892334,23.545631408691406
2004-06-17,0.4966496229171753,2.4885001182556152,32.110164642333984,21.912933349609375,40.100440979003906,17.368642807006836,1.5084013938903809,32.189353942871094,25.869251251220703,23.566688537597656
2004-06-18,0.49816370010375977,2.4800000190734863,31.93675994873047,21.860078811645508,40.122276306152344,17.731407165527344,1.5106948614120483,32.136844635009766,25.97068214416504,23.677227020263672
2004-06-21,0.48938342928886414,2.4885001182556152,31.95410919189453,21.725046157836914,39.626033782958984,17.731407165527344,1.4839361906051636,32.373077392578125,25.25244140625,23.545631408691406
2004-06-22,0.49952566623687744,2.450000047683716,32.006134033203125,21.701547622680664,39.767818450927734,17.693880081176758,1.5259851217269897,32.60640335083008,24.915630340576172,23.635116577148438
2004-06-23,0.5101219415664673,2.5404999256134033,32.162208557128906,22.08908462524414,39.88233184814453,17.70013427734375,1.5519789457321167,32.64139938354492,24.93997573852539,23.92989158630371
2004-06-24,0.5022503733634949,2.5510001182556152,32.191104888916016,22.17715072631836,39.65875244140625,17.756418228149414,1.5382179021835327,32.25059509277344,24.875049591064453,23.82988929748535
2004-06-25,0.5101219415664673,2.5899999141693115,31.503236770629883,22.306324005126953,38.93353271484375,17.869007110595703,1.548155665397644,31.935611724853516,25.04954719543457,23.29296112060547
2004-06-28,0.49180614948272705,2.6695001125335693,31.774913787841797,22.28285026550293,39.09711456298828,17.68762969970703,1.5351592302322388,31.848119735717773,24.651865005493164,23.361392974853516
2004-06-29,0.49195683002471924,2.685499906539917,32.22001266479492,22.482481002807617,38.30643844604492,17.825220108032227,1.587910771369934,31.99394989013672,24.919687271118164,23.461410522460938
2004-06-30,0.4925619065761566,2.7200000286102295,32.1968879699707,22.764312744140625,38.121055603027344,17.86275291442871,1.564975619316101,31.754789352416992,25.260557174682617,23.377182006835938
2004-07-01,0.4889298379421234,2.628000020980835,32.06393051147461,22.610309600830078,37.586673736572266,17.90653419494629,1.4931107759475708,31.64396095275879,25.077945709228516,23.471927642822266
2004-07-02,0.47046229243278503,2.629499912261963,31.994564056396484,22.556987762451172,37.82659912109375,17.869007110595703,1.4724684953689575,31.690637588500977,24.733020782470703,23.540367126464844
2004-07-06,0.4684946835041046,2.562000036239624,31.763357162475586,22.065336227416992,37.23222351074219,17.525012969970703,1.3860775232315063,31.58563232421875,24.379981994628906,23.74039649963379
2004-07-07,0.46001818776130676,2.549999952316284,31.52057647705078,21.83431625366211,36.823272705078125,17.575050354003906,1.3929576873779297,31.74312973022461,24.862873077392578,23.882530212402344
2004-07-08,0.45623308420181274,2.4749999046325684,31.65352439880371,21.769149780273438,37.01410675048828,17.287336349487305,1.3501455783843994,31.818944931030273,24.48142433166504,23.85620880126953
2004-07-09,0.45456835627555847,2.4159998893737793,31.786466598510742,21.816553115844727,36.53425979614258,17.424938201904297,1.2920410633087158,31.91811752319336,24.44896125793457,23.924640655517578
2004-07-12,0.44109612703323364,2.452500104904175,31.728666305541992,21.85801124572754,37.144981384277344,17.443706512451172,1.262224793434143,32.011436462402344,24.566646575927734,23.91936683654785
2004-07-13,0.4423074424266815,2.4800000190734863,32.01191329956055,22.00017547607422,37.314022064208984,17.2623291015625,1.2599314451217651,32.023109436035156,25.15504264831543,23.79829978942871
2004-07-14,0.447756290435791,2.4749999046325684,32.324058532714844,21.591449737548828,37.074100494384766,17.59380531311035,1.2041215896606445,32.12810516357422,25.118526458740234,23.92989158630371
